SEASON_ID,TEAM_ID_A,TEAM_ABBREVIATION_A,TEAM_NAME_A,GAME_ID,GAME_DATE,MATCHUP,WL_A,MIN_A,FGM_A,FGA_A,FG_PCT_A,FG3M_A,FG3A_A,FG3_PCT_A,FTM_A,FTA_A,FT_PCT_A,OREB_A,DREB_A,REB_A,AST_A,STL_A,BLK_A,TOV_A,PF_A,PTS_A,PLUS_MINUS_A,TEAM_ID_B,TEAM_ABBREVIATION_B,TEAM_NAME_B,WL_B,MIN_B,FGM_B,FGA_B,FG_PCT_B,FG3M_B,FG3A_B,FG3_PCT_B,FTM_B,FTA_B,FT_PCT_B,OREB_B,DREB_B,REB_B,AST_B,STL_B,BLK_B,TOV_B,PF_B,PTS_B,PLUS_MINUS_B
22017.0,1611661328.0,SEA,Seattle Storm,1021700098,2017-07-08,SEA vs. LAS,W,200.0,28.0,54.0,0.519,8.0,15.0,0.533,17.0,18.0,0.944,4.0,24.0,28.0,20.0,5.0,3.0,18.0,12.0,81.0,12.0,1611661320.0,LAS,Los Angeles Sparks,L,200.0,26.0,70.0,0.371,4.0,23.0,0.174,13.0,14.0,0.929,9.0,18.0,27.0,10.0,11.0,5.0,14.0,16.0,69.0,-12.0
22017.0,1611661330.0,ATL,Atlanta Dream,1021700099,2017-07-09,ATL vs. DAL,W,200.0,35.0,76.0,0.461,5.0,8.0,0.625,23.0,28.0,0.821,7.0,27.0,34.0,22.0,10.0,10.0,5.0,23.0,98.0,20.0,1611661321.0,DAL,Dallas Wings,L,200.0,25.0,77.0,0.325,7.0,23.0,0.304,21.0,29.0,0.724,16.0,28.0,44.0,16.0,4.0,5.0,17.0,23.0,78.0,-20.0
22017.0,1611661317.0,PHO,Phoenix Mercury,1021700100,2017-07-09,PHO vs. NYL,W,200.0,29.0,60.0,0.483,6.0,18.0,0.333,17.0,20.0,0.85,4.0,33.0,37.0,15.0,6.0,9.0,18.0,17.0,81.0,12.0,1611661313.0,NYL,New York Liberty,L,200.0,28.0,79.0,0.354,4.0,18.0,0.222,9.0,16.0,0.563,14.0,24.0,38.0,13.0,6.0,3.0,10.0,18.0,69.0,-12.0
22017.0,1611661329.0,CHI,Chicago Sky,1021700102,2017-07-12,CHI vs. DAL,W,200.0,35.0,66.0,0.53,12.0,25.0,0.48,8.0,14.0,0.571,10.0,30.0,40.0,31.0,8.0,8.0,22.0,20.0,90.0,6.0,1611661321.0,DAL,Dallas Wings,L,200.0,29.0,74.0,0.392,8.0,27.0,0.296,18.0,20.0,0.9,10.0,17.0,27.0,14.0,13.0,5.0,12.0,19.0,84.0,-6.0
22017.0,1611661317.0,PHO,Phoenix Mercury,1021700104,2017-07-12,PHO vs. ATL,W,200.0,29.0,66.0,0.439,8.0,24.0,0.333,23.0,24.0,0.958,10.0,30.0,40.0,17.0,7.0,2.0,14.0,15.0,89.0,5.0,1611661330.0,ATL,Atlanta Dream,L,200.0,34.0,72.0,0.472,8.0,22.0,0.364,8.0,11.0,0.727,5.0,24.0,29.0,19.0,6.0,4.0,11.0,21.0,84.0,-5.0
22017.0,1611661325.0,IND,Indiana Fever,1021700101,2017-07-12,IND vs. SAN,L,200.0,30.0,68.0,0.441,4.0,16.0,0.25,8.0,10.0,0.8,5.0,22.0,27.0,18.0,6.0,6.0,11.0,19.0,72.0,-7.0,1611661319.0,SAN,San Antonio Stars,W,200.0,29.0,61.0,0.475,5.0,15.0,0.333,16.0,20.0,0.8,8.0,26.0,34.0,18.0,6.0,2.0,15.0,17.0,79.0,7.0
22017.0,1611661328.0,SEA,Seattle Storm,1021700103,2017-07-12,SEA vs. CON,L,200.0,32.0,63.0,0.508,6.0,20.0,0.3,9.0,11.0,0.818,3.0,24.0,27.0,19.0,4.0,3.0,15.0,19.0,79.0,-4.0,1611661323.0,CON,Connecticut Sun,W,200.0,31.0,71.0,0.437,9.0,20.0,0.45,12.0,16.0,0.75,9.0,24.0,33.0,16.0,7.0,1.0,13.0,21.0,83.0,4.0
22017.0,1611661320.0,LAS,Los Angeles Sparks,1021700105,2017-07-13,LAS vs. CON,W,200.0,31.0,70.0,0.443,8.0,23.0,0.348,17.0,20.0,0.85,9.0,28.0,37.0,20.0,7.0,5.0,16.0,16.0,87.0,10.0,1611661323.0,CON,Connecticut Sun,L,200.0,30.0,71.0,0.423,7.0,18.0,0.389,10.0,17.0,0.588,9.0,28.0,37.0,14.0,12.0,0.0,19.0,20.0,77.0,-10.0
22017.0,1611661317.0,PHO,Phoenix Mercury,1021700108,2017-07-14,PHO vs. MIN,L,200.0,22.0,61.0,0.361,4.0,18.0,0.222,23.0,29.0,0.793,6.0,21.0,27.0,12.0,4.0,5.0,14.0,19.0,71.0,-17.0,1611661324.0,MIN,Minnesota Lynx,W,200.0,34.0,65.0,0.523,7.0,17.0,0.412,13.0,16.0,0.813,4.0,28.0,32.0,21.0,8.0,2.0,14.0,27.0,88.0,17.0
22017.0,1611661325.0,IND,Indiana Fever,1021700106,2017-07-14,IND vs. WAS,L,200.0,18.0,66.0,0.273,1.0,16.0,0.063,21.0,26.0,0.808,10.0,26.0,36.0,8.0,4.0,1.0,18.0,21.0,58.0,-14.0,1611661322.0,WAS,Washington Mystics,W,200.0,23.0,60.0,0.383,4.0,16.0,0.25,22.0,28.0,0.786,8.0,28.0,36.0,9.0,7.0,7.0,16.0,21.0,72.0,14.0
22017.0,1611661313.0,NYL,New York Liberty,1021700107,2017-07-14,NYL vs. CHI,L,200.0,27.0,77.0,0.351,2.0,7.0,0.286,12.0,20.0,0.6,16.0,33.0,49.0,16.0,4.0,2.0,10.0,13.0,68.0,-10.0,1611661329.0,CHI,Chicago Sky,W,200.0,33.0,72.0,0.458,8.0,20.0,0.4,4.0,4.0,1.0,2.0,32.0,34.0,24.0,9.0,5.0,8.0,19.0,78.0,10.0
22017.0,1611661328.0,SEA,Seattle Storm,1021700109,2017-07-15,SEA vs. ATL,W,200.0,35.0,68.0,0.515,8.0,21.0,0.381,12.0,13.0,0.923,3.0,26.0,29.0,20.0,7.0,2.0,13.0,19.0,90.0,6.0,1611661330.0,ATL,Atlanta Dream,L,200.0,32.0,73.0,0.438,6.0,19.0,0.316,14.0,16.0,0.875,11.0,25.0,36.0,17.0,5.0,4.0,12.0,20.0,84.0,-6.0
22017.0,1611661324.0,MIN,Minnesota Lynx,1021700113,2017-07-16,MIN vs. PHO,W,200.0,26.0,62.0,0.419,5.0,20.0,0.25,24.0,26.0,0.923,6.0,25.0,31.0,12.0,8.0,2.0,12.0,18.0,81.0,15.0,1611661317.0,PHO,Phoenix Mercury,L,200.0,24.0,60.0,0.4,5.0,20.0,0.25,13.0,19.0,0.684,8.0,26.0,34.0,12.0,4.0,2.0,16.0,21.0,66.0,-15.0
22017.0,1611661313.0,NYL,New York Liberty,1021700111,2017-07-16,NYL vs. WAS,W,200.0,32.0,75.0,0.427,9.0,23.0,0.391,12.0,13.0,0.923,10.0,36.0,46.0,21.0,9.0,8.0,11.0,16.0,85.0,30.0,1611661322.0,WAS,Washington Mystics,L,200.0,18.0,65.0,0.277,6.0,27.0,0.222,13.0,17.0,0.765,7.0,23.0,30.0,10.0,5.0,3.0,12.0,13.0,55.0,-30.0
22017.0,1611661323.0,CON,Connecticut Sun,1021700110,2017-07-16,CON vs. SAN,W,200.0,36.0,72.0,0.5,6.0,21.0,0.286,11.0,17.0,0.647,9.0,25.0,34.0,14.0,13.0,2.0,9.0,15.0,89.0,14.0,1611661319.0,SAN,San Antonio Stars,L,200.0,33.0,71.0,0.465,3.0,13.0,0.231,6.0,11.0,0.545,9.0,21.0,30.0,10.0,7.0,2.0,16.0,15.0,75.0,-14.0
22017.0,1611661321.0,DAL,Dallas Wings,1021700112,2017-07-16,DAL vs. CHI,W,250.0,35.0,97.0,0.361,3.0,25.0,0.12,39.0,44.0,0.886,18.0,27.0,45.0,9.0,12.0,4.0,12.0,27.0,112.0,6.0,1611661329.0,CHI,Chicago Sky,L,250.0,37.0,84.0,0.44,5.0,19.0,0.263,27.0,32.0,0.844,14.0,26.0,40.0,16.0,9.0,9.0,22.0,32.0,106.0,-6.0
22017.0,1611661320.0,LAS,Los Angeles Sparks,1021700114,2017-07-17,LAS vs. IND,W,200.0,34.0,64.0,0.531,5.0,10.0,0.5,7.0,9.0,0.778,5.0,27.0,32.0,19.0,12.0,5.0,14.0,11.0,80.0,18.0,1611661325.0,IND,Indiana Fever,L,200.0,23.0,58.0,0.397,7.0,19.0,0.368,9.0,10.0,0.9,7.0,19.0,26.0,15.0,3.0,3.0,18.0,15.0,62.0,-18.0
22017.0,1611661328.0,SEA,Seattle Storm,1021700116,2017-07-18,SEA vs. CHI,L,200.0,28.0,56.0,0.5,6.0,18.0,0.333,21.0,24.0,0.875,7.0,23.0,30.0,17.0,5.0,2.0,18.0,17.0,83.0,-11.0,1611661329.0,CHI,Chicago Sky,W,200.0,35.0,76.0,0.461,9.0,24.0,0.375,15.0,16.0,0.938,10.0,18.0,28.0,16.0,9.0,2.0,10.0,20.0,94.0,11.0
22017.0,1611661330.0,ATL,Atlanta Dream,1021700115,2017-07-18,ATL vs. SAN,W,200.0,24.0,72.0,0.333,6.0,17.0,0.353,34.0,41.0,0.829,13.0,26.0,39.0,14.0,8.0,9.0,10.0,15.0,88.0,13.0,1611661319.0,SAN,San Antonio Stars,L,200.0,29.0,69.0,0.42,4.0,16.0,0.25,13.0,17.0,0.765,10.0,27.0,37.0,18.0,8.0,5.0,20.0,31.0,75.0,-13.0
22017.0,1611661324.0,MIN,Minnesota Lynx,1021700119,2017-07-19,MIN vs. DAL,W,200.0,38.0,67.0,0.567,8.0,16.0,0.5,16.0,23.0,0.696,8.0,33.0,41.0,25.0,9.0,2.0,17.0,20.0,100.0,26.0,1611661321.0,DAL,Dallas Wings,L,200.0,26.0,75.0,0.347,7.0,26.0,0.269,15.0,18.0,0.833,8.0,20.0,28.0,18.0,9.0,3.0,14.0,19.0,74.0,-26.0
22017.0,1611661322.0,WAS,Washington Mystics,1021700118,2017-07-19,WAS vs. ATL,W,225.0,37.0,89.0,0.416,14.0,39.0,0.359,12.0,15.0,0.8,16.0,26.0,42.0,25.0,6.0,7.0,13.0,23.0,100.0,4.0,1611661330.0,ATL,Atlanta Dream,L,225.0,33.0,71.0,0.465,8.0,16.0,0.5,22.0,25.0,0.88,9.0,26.0,35.0,20.0,6.0,4.0,16.0,15.0,96.0,-4.0
22017.0,1611661317.0,PHO,Phoenix Mercury,1021700120,2017-07-19,PHO vs. IND,L,200.0,25.0,68.0,0.368,9.0,26.0,0.346,18.0,23.0,0.783,9.0,20.0,29.0,15.0,3.0,0.0,15.0,25.0,77.0,-7.0,1611661325.0,IND,Indiana Fever,W,200.0,31.0,60.0,0.517,3.0,10.0,0.3,19.0,22.0,0.864,5.0,22.0,27.0,19.0,4.0,5.0,14.0,23.0,84.0,7.0
22017.0,1611661313.0,NYL,New York Liberty,1021700117,2017-07-19,NYL vs. CON,W,200.0,31.0,65.0,0.477,9.0,21.0,0.429,25.0,26.0,0.962,12.0,36.0,48.0,14.0,3.0,2.0,15.0,17.0,96.0,16.0,1611661323.0,CON,Connecticut Sun,L,200.0,30.0,74.0,0.405,6.0,20.0,0.3,14.0,18.0,0.778,7.0,17.0,24.0,13.0,7.0,0.0,4.0,18.0,80.0,-16.0
22017.0,1611661320.0,LAS,Los Angeles Sparks,1021700121,2017-07-20,LAS vs. CHI,L,200.0,32.0,66.0,0.485,6.0,16.0,0.375,10.0,14.0,0.714,4.0,24.0,28.0,15.0,7.0,2.0,12.0,10.0,80.0,-2.0,1611661329.0,CHI,Chicago Sky,W,200.0,33.0,66.0,0.5,6.0,17.0,0.353,10.0,12.0,0.833,7.0,24.0,31.0,22.0,6.0,4.0,12.0,14.0,82.0,2.0
22017.0,1611661319.0,SAN,San Antonio Stars,1021700122,2017-07-20,SAN vs. IND,W,200.0,33.0,55.0,0.6,4.0,6.0,0.667,15.0,17.0,0.882,6.0,30.0,36.0,25.0,9.0,2.0,18.0,18.0,85.0,24.0,1611661325.0,IND,Indiana Fever,L,200.0,23.0,66.0,0.348,5.0,21.0,0.238,10.0,12.0,0.833,10.0,14.0,24.0,12.0,8.0,2.0,16.0,13.0,61.0,-24.0
22017.0,1611661321.0,DAL,Dallas Wings,1021700127,2017-07-25,DAL vs. IND,W,200.0,28.0,68.0,0.412,6.0,13.0,0.462,22.0,27.0,0.815,12.0,18.0,30.0,13.0,7.0,1.0,15.0,23.0,84.0,2.0,1611661325.0,IND,Indiana Fever,L,200.0,29.0,57.0,0.509,4.0,15.0,0.267,20.0,26.0,0.769,5.0,26.0,31.0,15.0,8.0,5.0,17.0,28.0,82.0,-2.0
22017.0,1611661330.0,ATL,Atlanta Dream,1021700125,2017-07-25,ATL vs. PHO,W,225.0,36.0,82.0,0.439,1.0,10.0,0.1,26.0,32.0,0.813,17.0,31.0,48.0,20.0,9.0,5.0,18.0,18.0,99.0,8.0,1611661317.0,PHO,Phoenix Mercury,L,225.0,35.0,81.0,0.432,4.0,19.0,0.211,17.0,21.0,0.81,10.0,26.0,36.0,23.0,7.0,6.0,19.0,27.0,91.0,-8.0
22017.0,1611661324.0,MIN,Minnesota Lynx,1021700126,2017-07-25,MIN vs. NYL,W,200.0,31.0,69.0,0.449,4.0,13.0,0.308,10.0,11.0,0.909,9.0,25.0,34.0,18.0,9.0,7.0,10.0,9.0,76.0,1.0,1611661313.0,NYL,New York Liberty,L,200.0,30.0,70.0,0.429,5.0,20.0,0.25,10.0,13.0,0.769,10.0,25.0,35.0,17.0,8.0,3.0,11.0,15.0,75.0,-1.0
22017.0,1611661320.0,LAS,Los Angeles Sparks,1021700128,2017-07-25,LAS vs. SEA,W,200.0,26.0,69.0,0.377,2.0,13.0,0.154,14.0,20.0,0.7,13.0,26.0,39.0,16.0,10.0,4.0,14.0,19.0,68.0,8.0,1611661328.0,SEA,Seattle Storm,L,200.0,21.0,53.0,0.396,5.0,21.0,0.238,13.0,17.0,0.765,4.0,24.0,28.0,19.0,8.0,6.0,20.0,18.0,60.0,-8.0
22017.0,1611661323.0,CON,Connecticut Sun,1021700124,2017-07-25,CON vs. CHI,W,200.0,34.0,77.0,0.442,6.0,21.0,0.286,19.0,22.0,0.864,13.0,31.0,44.0,27.0,14.0,4.0,12.0,11.0,93.0,21.0,1611661329.0,CHI,Chicago Sky,L,200.0,32.0,71.0,0.451,6.0,14.0,0.429,2.0,5.0,0.4,5.0,23.0,28.0,19.0,5.0,3.0,18.0,22.0,72.0,-21.0
22017.0,1611661319.0,SAN,San Antonio Stars,1021700123,2017-07-25,SAN vs. WAS,L,200.0,27.0,65.0,0.415,7.0,14.0,0.5,15.0,26.0,0.577,12.0,22.0,34.0,14.0,6.0,0.0,11.0,20.0,76.0,-9.0,1611661322.0,WAS,Washington Mystics,W,200.0,26.0,65.0,0.4,7.0,26.0,0.269,26.0,29.0,0.897,14.0,25.0,39.0,22.0,8.0,7.0,12.0,20.0,85.0,9.0
22017.0,1611661325.0,IND,Indiana Fever,1021700130,2017-07-28,IND vs. NYL,L,200.0,32.0,66.0,0.485,6.0,13.0,0.462,14.0,14.0,1.0,3.0,18.0,21.0,21.0,7.0,6.0,10.0,19.0,84.0,-1.0,1611661313.0,NYL,New York Liberty,W,200.0,29.0,65.0,0.446,7.0,16.0,0.438,20.0,24.0,0.833,8.0,29.0,37.0,17.0,6.0,2.0,17.0,20.0,85.0,1.0
22017.0,1611661319.0,SAN,San Antonio Stars,1021700132,2017-07-28,SAN vs. LAS,L,200.0,26.0,58.0,0.448,3.0,10.0,0.3,18.0,20.0,0.9,5.0,25.0,30.0,17.0,4.0,0.0,14.0,12.0,73.0,-12.0,1611661320.0,LAS,Los Angeles Sparks,W,200.0,37.0,67.0,0.552,4.0,13.0,0.308,7.0,9.0,0.778,3.0,26.0,29.0,22.0,7.0,5.0,8.0,14.0,85.0,12.0
22017.0,1611661328.0,SEA,Seattle Storm,1021700134,2017-07-28,SEA vs. DAL,W,200.0,40.0,65.0,0.615,11.0,15.0,0.733,18.0,21.0,0.857,6.0,24.0,30.0,29.0,10.0,7.0,12.0,21.0,109.0,16.0,1611661321.0,DAL,Dallas Wings,L,200.0,32.0,70.0,0.457,10.0,23.0,0.435,19.0,22.0,0.864,9.0,19.0,28.0,17.0,9.0,3.0,16.0,25.0,93.0,-16.0
22017.0,1611661329.0,CHI,Chicago Sky,1021700133,2017-07-28,CHI vs. PHO,L,200.0,34.0,76.0,0.447,6.0,16.0,0.375,6.0,8.0,0.75,9.0,26.0,35.0,20.0,7.0,6.0,13.0,18.0,80.0,-6.0,1611661317.0,PHO,Phoenix Mercury,W,200.0,26.0,62.0,0.419,5.0,18.0,0.278,29.0,33.0,0.879,8.0,32.0,40.0,21.0,11.0,5.0,15.0,15.0,86.0,6.0
22017.0,1611661330.0,ATL,Atlanta Dream,1021700131,2017-07-28,ATL vs. MIN,L,200.0,30.0,64.0,0.469,7.0,20.0,0.35,13.0,16.0,0.813,2.0,20.0,22.0,20.0,8.0,4.0,17.0,15.0,80.0,-10.0,1611661324.0,MIN,Minnesota Lynx,W,200.0,37.0,66.0,0.561,4.0,14.0,0.286,12.0,17.0,0.706,5.0,25.0,30.0,30.0,12.0,5.0,14.0,15.0,90.0,10.0
22017.0,1611661329.0,CHI,Chicago Sky,1021700139,2017-07-30,CHI vs. NYL,L,200.0,33.0,68.0,0.485,8.0,15.0,0.533,8.0,11.0,0.727,7.0,21.0,28.0,23.0,7.0,7.0,15.0,13.0,82.0,-4.0,1611661313.0,NYL,New York Liberty,W,200.0,35.0,77.0,0.455,8.0,15.0,0.533,8.0,13.0,0.615,13.0,24.0,37.0,25.0,12.0,5.0,17.0,15.0,86.0,4.0
22017.0,1611661317.0,PHO,Phoenix Mercury,1021700138,2017-07-30,PHO vs. SAN,W,200.0,26.0,64.0,0.406,8.0,22.0,0.364,21.0,25.0,0.84,6.0,24.0,30.0,20.0,7.0,6.0,13.0,16.0,81.0,17.0,1611661319.0,SAN,San Antonio Stars,L,200.0,22.0,65.0,0.338,4.0,15.0,0.267,16.0,22.0,0.727,12.0,31.0,43.0,6.0,4.0,3.0,21.0,24.0,64.0,-17.0
22017.0,1611661320.0,LAS,Los Angeles Sparks,1021700137,2017-07-30,LAS vs. DAL,W,200.0,40.0,71.0,0.563,3.0,17.0,0.176,12.0,13.0,0.923,8.0,33.0,41.0,28.0,10.0,2.0,16.0,21.0,95.0,21.0,1611661321.0,DAL,Dallas Wings,L,200.0,19.0,66.0,0.288,6.0,28.0,0.214,30.0,33.0,0.909,7.0,14.0,21.0,11.0,10.0,5.0,12.0,13.0,74.0,-21.0
22017.0,1611661330.0,ATL,Atlanta Dream,1021700136,2017-07-30,ATL vs. WAS,L,200.0,30.0,77.0,0.39,1.0,12.0,0.083,9.0,12.0,0.75,9.0,23.0,32.0,25.0,10.0,3.0,7.0,18.0,70.0,-7.0,1611661322.0,WAS,Washington Mystics,W,200.0,27.0,67.0,0.403,5.0,20.0,0.25,18.0,24.0,0.75,12.0,35.0,47.0,14.0,3.0,7.0,15.0,14.0,77.0,7.0
22017.0,1611661324.0,MIN,Minnesota Lynx,1021700140,2017-07-30,MIN vs. SEA,W,200.0,36.0,69.0,0.522,6.0,17.0,0.353,15.0,18.0,0.833,9.0,28.0,37.0,25.0,4.0,3.0,11.0,15.0,93.0,11.0,1611661328.0,SEA,Seattle Storm,L,200.0,30.0,66.0,0.455,10.0,25.0,0.4,12.0,18.0,0.667,7.0,22.0,29.0,23.0,1.0,1.0,11.0,23.0,82.0,-11.0
22017.0,1611661323.0,CON,Connecticut Sun,1021700135,2017-07-30,CON vs. IND,W,200.0,32.0,72.0,0.444,8.0,21.0,0.381,17.0,21.0,0.81,10.0,29.0,39.0,24.0,10.0,4.0,12.0,18.0,89.0,16.0,1611661325.0,IND,Indiana Fever,L,200.0,29.0,72.0,0.403,6.0,16.0,0.375,9.0,9.0,1.0,8.0,22.0,30.0,17.0,4.0,7.0,18.0,19.0,73.0,-16.0
22017.0,1611661319.0,SAN,San Antonio Stars,1021700141,2017-08-01,SAN vs. NYL,W,200.0,33.0,70.0,0.471,9.0,20.0,0.45,18.0,19.0,0.947,12.0,20.0,32.0,23.0,8.0,5.0,14.0,9.0,93.0,12.0,1611661313.0,NYL,New York Liberty,L,200.0,33.0,73.0,0.452,8.0,19.0,0.421,7.0,8.0,0.875,11.0,18.0,29.0,26.0,8.0,5.0,14.0,15.0,81.0,-12.0
22017.0,1611661324.0,MIN,Minnesota Lynx,1021700142,2017-08-03,MIN vs. ATL,W,200.0,25.0,61.0,0.41,1.0,14.0,0.071,18.0,20.0,0.9,8.0,27.0,35.0,18.0,14.0,5.0,19.0,14.0,69.0,15.0,1611661330.0,ATL,Atlanta Dream,L,200.0,23.0,73.0,0.315,4.0,15.0,0.267,4.0,4.0,1.0,16.0,23.0,39.0,14.0,11.0,7.0,22.0,17.0,54.0,-15.0
22017.0,1611661321.0,DAL,Dallas Wings,1021700145,2017-08-04,DAL vs. SEA,W,200.0,34.0,72.0,0.472,16.0,26.0,0.615,9.0,12.0,0.75,16.0,30.0,46.0,18.0,3.0,5.0,16.0,19.0,93.0,13.0,1611661328.0,SEA,Seattle Storm,L,200.0,28.0,63.0,0.444,7.0,16.0,0.438,17.0,23.0,0.739,5.0,20.0,25.0,14.0,5.0,3.0,10.0,13.0,80.0,-13.0
22017.0,1611661323.0,CON,Connecticut Sun,1021700143,2017-08-04,CON vs. PHO,W,200.0,34.0,68.0,0.5,3.0,15.0,0.2,22.0,26.0,0.846,6.0,24.0,30.0,16.0,12.0,2.0,13.0,18.0,93.0,1.0,1611661317.0,PHO,Phoenix Mercury,L,200.0,35.0,69.0,0.507,11.0,24.0,0.458,11.0,14.0,0.786,2.0,24.0,26.0,21.0,5.0,5.0,16.0,22.0,92.0,-1.0
22017.0,1611661319.0,SAN,San Antonio Stars,1021700146,2017-08-04,SAN vs. WAS,W,200.0,29.0,65.0,0.446,6.0,15.0,0.4,12.0,16.0,0.75,8.0,28.0,36.0,24.0,6.0,5.0,11.0,19.0,76.0,2.0,1611661322.0,WAS,Washington Mystics,L,200.0,29.0,69.0,0.42,6.0,19.0,0.316,10.0,15.0,0.667,13.0,25.0,38.0,20.0,6.0,3.0,12.0,15.0,74.0,-2.0
22017.0,1611661325.0,IND,Indiana Fever,1021700144,2017-08-04,IND vs. CHI,L,200.0,29.0,71.0,0.408,4.0,13.0,0.308,8.0,11.0,0.727,4.0,24.0,28.0,21.0,7.0,3.0,14.0,14.0,70.0,-11.0,1611661329.0,CHI,Chicago Sky,W,200.0,32.0,67.0,0.478,8.0,19.0,0.421,9.0,9.0,1.0,6.0,33.0,39.0,17.0,6.0,4.0,16.0,13.0,81.0,11.0
22017.0,1611661320.0,LAS,Los Angeles Sparks,1021700147,2017-08-04,LAS vs. NYL,W,200.0,32.0,70.0,0.457,6.0,18.0,0.333,17.0,22.0,0.773,5.0,28.0,33.0,16.0,7.0,1.0,7.0,15.0,87.0,13.0,1611661313.0,NYL,New York Liberty,L,200.0,29.0,66.0,0.439,5.0,22.0,0.227,11.0,18.0,0.611,6.0,29.0,35.0,22.0,5.0,3.0,14.0,21.0,74.0,-13.0
22017.0,1611661319.0,SAN,San Antonio Stars,1021700149,2017-08-05,SAN vs. SEA,W,225.0,29.0,73.0,0.397,10.0,24.0,0.417,19.0,26.0,0.731,18.0,24.0,42.0,19.0,10.0,2.0,24.0,19.0,87.0,7.0,1611661328.0,SEA,Seattle Storm,L,225.0,32.0,71.0,0.451,6.0,23.0,0.261,10.0,20.0,0.5,10.0,25.0,35.0,26.0,15.0,4.0,17.0,21.0,80.0,-7.0
22017.0,1611661329.0,CHI,Chicago Sky,1021700148,2017-08-05,CHI vs. ATL,W,200.0,32.0,68.0,0.471,7.0,19.0,0.368,20.0,21.0,0.952,1.0,23.0,24.0,23.0,5.0,11.0,7.0,13.0,91.0,5.0,1611661330.0,ATL,Atlanta Dream,L,200.0,35.0,83.0,0.422,3.0,17.0,0.176,13.0,16.0,0.813,16.0,29.0,45.0,23.0,4.0,7.0,12.0,18.0,86.0,-5.0
22017.0,1611661325.0,IND,Indiana Fever,1021700152,2017-08-06,IND vs. MIN,W,200.0,34.0,70.0,0.486,4.0,18.0,0.222,12.0,15.0,0.8,10.0,21.0,31.0,21.0,14.0,5.0,20.0,24.0,84.0,2.0,1611661324.0,MIN,Minnesota Lynx,L,200.0,30.0,70.0,0.429,2.0,13.0,0.154,20.0,24.0,0.833,16.0,22.0,38.0,13.0,10.0,3.0,21.0,17.0,82.0,-2.0
22017.0,1611661321.0,DAL,Dallas Wings,1021700151,2017-08-06,DAL vs. LAS,W,200.0,31.0,79.0,0.392,4.0,16.0,0.25,19.0,21.0,0.905,16.0,31.0,47.0,12.0,6.0,4.0,16.0,22.0,85.0,6.0,1611661320.0,LAS,Los Angeles Sparks,L,200.0,26.0,64.0,0.406,2.0,15.0,0.133,25.0,27.0,0.926,4.0,27.0,31.0,10.0,12.0,4.0,15.0,19.0,79.0,-6.0
22017.0,1611661322.0,WAS,Washington Mystics,1021700150,2017-08-06,WAS vs. PHO,W,200.0,31.0,71.0,0.437,8.0,23.0,0.348,15.0,24.0,0.625,13.0,29.0,42.0,16.0,5.0,5.0,12.0,19.0,85.0,5.0,1611661317.0,PHO,Phoenix Mercury,L,200.0,29.0,66.0,0.439,8.0,23.0,0.348,14.0,19.0,0.737,4.0,22.0,26.0,19.0,6.0,3.0,9.0,23.0,80.0,-5.0
22017.0,1611661323.0,CON,Connecticut Sun,1021700154,2017-08-08,CON vs. SEA,W,200.0,31.0,71.0,0.437,3.0,15.0,0.2,19.0,24.0,0.792,7.0,33.0,40.0,15.0,9.0,4.0,11.0,13.0,84.0,13.0,1611661328.0,SEA,Seattle Storm,L,200.0,27.0,75.0,0.36,8.0,28.0,0.286,9.0,11.0,0.818,8.0,31.0,39.0,15.0,4.0,0.0,12.0,21.0,71.0,-13.0
22017.0,1611661313.0,NYL,New York Liberty,1021700153,2017-08-08,NYL vs. IND,W,200.0,26.0,69.0,0.377,2.0,14.0,0.143,27.0,32.0,0.844,14.0,24.0,38.0,14.0,7.0,1.0,12.0,12.0,81.0,5.0,1611661325.0,IND,Indiana Fever,L,200.0,27.0,65.0,0.415,7.0,19.0,0.368,15.0,17.0,0.882,8.0,22.0,30.0,11.0,4.0,4.0,15.0,26.0,76.0,-5.0
22017.0,1611661330.0,ATL,Atlanta Dream,1021700155,2017-08-08,ATL vs. MIN,L,200.0,27.0,74.0,0.365,7.0,20.0,0.35,11.0,13.0,0.846,16.0,23.0,39.0,17.0,7.0,3.0,13.0,23.0,72.0,-9.0,1611661324.0,MIN,Minnesota Lynx,W,200.0,28.0,59.0,0.475,3.0,8.0,0.375,22.0,30.0,0.733,7.0,26.0,33.0,21.0,7.0,5.0,12.0,14.0,81.0,9.0
22017.0,1611661321.0,DAL,Dallas Wings,1021700157,2017-08-10,DAL vs. PHO,L,225.0,33.0,80.0,0.413,6.0,18.0,0.333,28.0,35.0,0.8,15.0,27.0,42.0,18.0,11.0,5.0,16.0,21.0,100.0,-1.0,1611661317.0,PHO,Phoenix Mercury,W,225.0,38.0,74.0,0.514,6.0,18.0,0.333,19.0,23.0,0.826,10.0,25.0,35.0,25.0,9.0,10.0,16.0,29.0,101.0,1.0
